ORDER,First Name,Last Name,Mailing Street,Mailing City,Mailing State,Mailing Zip,Phone,Phone to Name,Phone Is Valid,Phone Line Type,Phone Is Prepaid,Phone Is Commercial,Address to Name,Address Is Valid,Address Type,Address Is Active,Address Is Commercial,Call Disposition
151,Fannie,Beatty,1041 Pratt Avenue,Olympia,WA,98501,740-582-1949,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,6
152,Reginia,Simpson,326 Perine Street,Arlington,VA,22206,954-457-1445,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
153,Kenneth,Terry,721 Holt Street,West Palm Beach,FL,33401,309-416-5738,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
154,Raul,Meagher,4383 Rose Street,Burr Ridge,IL,60527,434-882-4766,Match,TRUE,Mobile,Unknown,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,1
155,James,Cruz,4959 Stark Hollow Road,Fort Morgan,CO,80701,941-684-5396,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
156,Michael,Gomez,780 Moore Avenue,Fort Worth,TX,76104,508-718-8194,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
157,Nelle,Dennis,4377 Roosevelt Wilson Lane,San Bernardino,CA,92410,212-303-8701,Match,TRUE,Fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
158,Graciela,Strobel,2420 Roosevelt Wilson Lane,Rialto,CA,92376,573-438-5133,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
159,Dona,Garrity,4755 Khale Street,St George,SC,29477,978-252-7892,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
160,Rodney,Maki,2552 Upland Avenue,West Salem,OH,44287,765-598-7818,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
161,Mary,Akers,999 Bryan Avenue,Stillwater,MN,55082,206-351-4919,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
162,Jack,Ford,1146 Asylum Avenue,Wallingford,CT,6492,703-524-4612,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
163,Betty,Felix,4939 University Street,Seattle,WA,98109,260-348-4142,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
164,Clementine,Coffey,4427 Haul Road,Eagan,MN,55121,386-234-6715,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
165,Timothy,Walker,415 Collins Street,State College,PA,16803,831-475-2571,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
166,Roger,Coil,4115 Courtright Street,Minneapolis,ND,55402,318-663-3818,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,3
167,Maurice,Emrick,2642 Brown Street,Walnut Creek,CA,94596,805-367-0068,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
168,Luis,Miranda,1608 Pine Garden Lane,Norcross,GA,30071,956-793-5577,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
169,Yvonne,Roberson,2522 Jail Drive,Peoria,IL,61602,970-364-7986,No name found,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
170,Jimmy,Morrison,4130 Rainbow Drive,Canton,OH,44702,540-630-9122,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,PO box,TRUE,TRUE,3
171,Jorge,Arocha,1854 Rivendell Drive,Akron,OH,44307,402-526-3983,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
172,Albert,Romo,2744 Finwood Road,Newark,NJ,7102,253-804-7714,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
173,Jessica,Wesley,1254 Joes Road,Stuyvesant Falls,NY,12174,248-697-1762,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
174,Pauline,Creager,108 Heavner Court,New Hyde Park,NY,11042,631-742-2969,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
175,Jill,Taylor,3294 Still Street,Maumee,OH,43537,256-825-6425,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
176,James,Henry,1952 Frosty Lane,Alfred,NY,14802,305-962-4993,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
177,Sybil,Birch,138 Saint Clair Street,Jackson,MS,39201,215-444-9857,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
178,Lee,Stovall,4486 Joseph Street,Milwaukee,WI,53226,816-254-9403,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,6
179,Howard,Dowling,2830 Meadow Drive,Oklahoma City,OK,73135,308-237-6570,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Unknown address type,Unknown,TRUE,3
180,Rosie,Shields,1022 Milford Street,Dunbarton,NH,3301,630-882-2964,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Unknown address type,Unknown,TRUE,6
181,John,Richardson,1913 Godfrey Road,New York,NY,10004,781-924-7739,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
182,Randy,Barr,169 Alpha Avenue,Trenton,TX,75490,607-343-3630,Match,TRUE,Fixed VOIP,TRUE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
183,James,Kim,4487 Monroe Avenue,Fort Myers,FL,33901,907-369-9790,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
184,Mary,Kirk,647 Park Street,Oakland,CA,94612,802-228-7273,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
185,Molly,Harris,175 Dovetail Drive,Arlington Heights,IL,60004,804-913-6338,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,FALSE,TRUE,5
186,Bettie,Blackmore,4034 Copperhead Road,Suffield,CT,6078,704-943-1830,Match,TRUE,Fixed VOIP,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
187,Michael,Quinonez,3359 Khale Street,Walterboro,SC,29488,503-787-2866,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
188,Brenda,Preston,3014 Braxton Street,Woodland,IL,60970,903-647-4715,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
189,Patricia,Gonzalez,3167 Woodhill Avenue,Easton,MD,21601,360-253-8942,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
190,Margaret,Miller,4828 Edington Drive,Decatur,GA,30030,609-332-6164,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,PO box,TRUE,TRUE,3
191,Jesse,Green,4113 Broadcast Drive,Arlington,VA,22201,559-477-9848,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,PO box,TRUE,TRUE,1
192,Martin,Mulkey,2372 Jacobs Street,Pittsburgh,PA,15219,269-409-4401,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,PO box,TRUE,TRUE,3
193,Henry,Bonanno,1684 Lindale Avenue,Concord,CA,94520,801-464-1278,No match,TRUE,Landline,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,3
194,Marie,West,4521 North Avenue,Elgin,NE,68636,913-578-9025,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,6
195,John,Moore,4366 Morningview Lane,New York,NY,10022,252-507-0787,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
196,David,Cruse,2624 Rodney Street,Saint Louis,MO,63146,423-948-0613,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,3
197,Robert,Rowe,3609 Hog Camp Road,Hillside,IL,60162,605-652-2455,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
198,Henry,Lambert,3194 Oakridge Lane,Macon,GA,31213,480-235-7393,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
199,Lawrence,Morris,4795 Calico Drive,Garfield,WA,99130,209-321-4481,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
200,Edwin,McLean,4150 Still Pastures Drive,Columbia,SC,29201,757-573-1527,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,PO box throwback,TRUE,TRUE,6
201,Robyn,Cook,3955 Austin Secret Lane,Bicknell,UT,84715,407-796-6152,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
202,Earl,Gardner,3289 Oak Lane,Butler,MO,64730,413-899-4956,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
203,William,Brickhouse,798 Polk Street,Tucson,AZ,85705,630-323-6157,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
204,Karen,Desantis,3822 Atha Drive,Bakersfield,CA,93301,703-615-2457,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
205,Clinton,Willey,3062 Wescam Court,Virginia City,NV,89440,304-338-0325,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
206,Timothy,Ryan,1103 Kembery Drive,Schaumburg,IL,60173,301-613-0168,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
207,Scott,Servin,4512 Cemetery Street,Salinas,CA,93901,715-479-9861,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
208,Pamela,Noel,4393 Coventry Court,Biloxi,MS,39531,412-672-6647,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
209,Nancy,Lucas,622 Ashwood Drive,Correctionville,IA,51016,904-583-1888,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
210,Flora,Prather,751 Traction Street,Spartanburg,SC,29302,601-587-1346,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
211,Bernie,Wynn,2352 Middleville Road,Alhambra,CA,91801,567-250-3732,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
212,Ada,Avery,3939 Bruce Street,Saint Louis,MO,63146,214-324-5776,No match,TRUE,Landline,FALSE,TRUE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,1
213,Gary,Cobos,2979 Spring Avenue,Philadelphia,PA,19123,434-252-0670,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
214,Jeffrey,Roberts,3767 Camel Back Road,Heavener,OK,74937,973-644-7184,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,PO box,TRUE,FALSE,6
215,Edward,Michel,1564 Freed Drive,Stockton,CA,95204,262-415-7451,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,PO box,TRUE,FALSE,6
216,Zoe,Adamek,2841 Bungalow Road,Dorchester,NE,68343,402-221-2342,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
217,Rena,McCorkle,2369 Washburn Street,Baton Rouge,LA,70806,919-286-0535,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
218,Sheri,Macon,4218 Rockford Road,Reno,NV,89501,904-919-9331,Match,TRUE,Fixed VOIP,FALSE,TRUE,No name found,TRUE,Unknown address type,TRUE,Unknow,1
219,Michelle,Allen,639 Hillview Drive,San Jose,CA,95113,863-524-5575,Match,TRUE,Mobile,Unknown,FALSE,Match,TRUE,Single unit,TRUE,TRUE,6
220,Linda,Sheppard,2101 Chandler Drive,Springfield,MO,65806,203-618-4046,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
221,Lita,Young,2582 Hart Ridge Road,Bay City,MI,48706,585-978-8691,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
222,Lewis,Barrows,1171 Thunder Road,Mountain View,CA,94041,816-395-9262,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
223,Joseph,Daugherty,395 Willis Avenue,Oak Hill,FL,32759,610-361-5691,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
224,Yolanda,Brown,3973 Kovar Road,Cambridge,MA,2141,903-921-5889,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
225,Connie,Hemphill,1140 Seltice Way,Horseshoe Bend,ID,83629,308-244-8866,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
226,Brian,Grosvenor,373 Half and Half Drive,Shaver Lake,CA,93664,858-672-9693,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
227,Roger,Martin,2974 Chatham Way,Mc Lean,MD,22102,309-685-9473,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
228,Lola,Brady,1413 Quiet Valley Lane,Los Angeles,CA,90017,847-769-2566,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,1
229,Jason,Turner,1895 McDonald Avenue,Orlando,FL,32809,812-347-6763,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
230,Brenda,Bales,4312 Frederick Street,Sacramento,CA,95814,248-586-9367,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
231,Ronald,Miller,1706 Pine Street,Crafton,PA,15205,859-212-6808,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,PO box,TRUE,TRUE,6
232,Erica,Bullock,3257 Pin Oak Drive,Norwalk,CA,90650,617-483-8579,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
233,Patricia,McCarthy,2690 Peck Street,Manchester,NH,3103,770-699-1616,No name found,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
234,Roberta,Barr,538 Henry Ford Avenue,Tulsa,OK,74105,802-535-2683,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
235,Nancy,Lewis,2638 Ward Road,El Paso,TX,79901,202-416-2396,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
236,Fred,Forney,786 Woodridge Lane,Memphis,TN,38116,850-275-8978,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
237,Brenda,Figueroa,1289 Victoria Street,Baton Rouge,LA,70801,419-434-9474,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,4
238,Clark,Wright,4910 Platinum Drive,Canonsburg,PA,15317,520-847-3630,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
239,Colleen,Wilson,2645 Middleville Road,City Of Commerce,CA,90040,910-793-4393,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
240,Joel,Guerrero,3773 Hope Street,Desoto,TX,75115,580-387-5581,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
241,Harrison,Rodriguez,1320 Duffy Street,Kouts,IN,46347,774-614-6812,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,3
242,Ronald,Abels,2362 Stratford Drive,Honolulu,HI,96819,202-549-7561,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
243,Henry,McCoy,1200 Emerson Road,Glenmora,LA,71433,503-930-3216,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
244,Eric,Lorusso,2936 Black Oak Hollow Road,Santa Clara,CA,95054,414-716-8513,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
245,Kevin,Jackson,4867 Geraldine Lane,New York,NY,10011,774-766-3844,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
246,Deena,Page,2924 Sheila Lane,Paradise Valley,NV,89426,248-543-4358,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
247,Molly,Hagen,2227 Hiney Road,Richardton,ND,58652,269-973-6441,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
248,Pamela,Bader,3789 Kincheloe Road,Beaverton,OR,97006,206-388-6482,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
249,Kimberly,Powers,3413 James Avenue,Wichita,KS,67202,330-482-5108,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
250,Henry,Pullen,1165 Nixon Avenue,Chattanooga,TN,37403,661-845-0735,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
251,Rosetta,Knopf,3945 Riverwood Drive,Macdoel,CA,96058,925-808-5219,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
252,Matthew,Means,4068 Massachusetts Avenue,Washington,DC,20007,309-714-7034,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,1
253,Wilma,Howerton,2538 Elliott Street,Hanover,NH,3755,918-338-5468,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
254,Ruth,Stewart,4672 Windy Ridge Road,Craigville,IN,46731,323-730-0448,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,PO box,TRUE,FALSE,6
255,Sarah,Duffy,1304 Fittro Street,Amity,AR,71921,337-275-3093,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
256,Susan,Leitch,559 Wolf Pen Road,Mountain View,CA,94041,818-248-0695,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,FALSE,TRUE,6
257,Dale,Moffitt,3942 Anthony Avenue,Abilene,TX,79605,616-890-5385,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
258,Jeffery,Varney,4787 Parrill Court,Portage,IN,46368,202-658-9499,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
259,Linda,Jones,2629 Conference Center Way,Lawsville,PA,18801,810-659-5023,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
260,William,Lockett,4338 Straford Park,Somerset,KY,42501,773-398-4845,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
261,Daisy,Swanson,185 Goodwin Avenue,Millwood,WA,99212,423-367-7573,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
262,John,Munoz,4735 Karen Lane,Shepherdsville,KY,40165,503-654-1619,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,1
263,Robert,Streeter,203 North Avenue,Eagle,NE,68347,786-323-4269,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
264,Jessica,Cook,726 Huntz Lane,Lynn,MA,1901,903-628-8127,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,5
265,Bernice,Kizer,4349 Diamond Street,Morganton,NC,28655,978-479-5716,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,4
266,Juanita,Cook,4745 Cambridge Drive,Glendale,AZ,85301,336-433-2686,Match,TRUE,Fixed VOIP,Unknown,TRUE,Match,TRUE,Unknown address type,Unknown,TRUE,3
267,Edgar,Donaldson,372 Quilly Lane,Westerville,OH,43081,718-764-6019,Match,TRUE,Non-fixed VOIP,Unknown,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
268,Chad,Virgil,1593 Meadowview Drive,Roanoke,VA,24011,770-968-1273,No match,TRUE,Landline,FALSE,TRUE,No name found,TRUE,Multi unit,TRUE,TRUE,6
269,Nora,Davis,1302 Melville Street,Arlington,TN,38002,417-833-1432,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
270,Linda,Matis,4972 Farnum Road,New York,NY,10029,469-255-2661,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,PO box,TRUE,FALSE,1
271,Pamela,Teel,2306 Hazelwood Avenue,Somers,IA,50586,808-738-8200,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,3
272,Harry,Petterson,821 University Drive,Chicago,IL,60606,508-504-3395,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
273,Walter,Myles,4767 Angie Drive,Orange,CA,92665,909-234-9166,No match,TRUE,Fixed VOIP,Unknown,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
274,Beverly,Gonzales,3065 Atha Drive,Bakersfield,CA,93301,540-507-1053,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,TRUE,5
275,John,Janicki,4091 Devils Hill Road,Jackson,MS,39201,229-446-4562,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,6
276,Janice,Stinson,1971 Parkway Drive,Bisbee,AZ,85603,818-475-8821,No match,TRUE,Non-fixed VOIP,FALSE,FALSE,Match,TRUE,PO box,TRUE,FALSE,6
277,Jamie,Evans,442 Gladwell Street,Grand Junction,TN,38039,760-299-4700,No match,TRUE,Non-fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
278,Jean,Jewell,1075 Emma Street,Tahoka,TX,79373,312-770-4062,No match,TRUE,Non-fixed VOIP,TRUE,TRUE,No match,TRUE,Single unit,TRUE,FALSE,6
279,Maxine,William,4583 Hartway Street,Lake Norden,SD,57248,443-795-7485,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
280,Efrain,Hatley,167 Bond Street,North Kingstown,RI,2852,901-603-2241,Match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,5
281,Melissa,Rodriguez,2459 University Hill Road,Pawnee,IL,62558,313-961-2445,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,6
282,Jeanette,Fields,2447 Liberty Street,Plano,TX,75074,502-446-8643,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,6
283,Eileen,Moses,193 Chapmans Lane,Santa Fe,NM,87501,678-360-2851,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
284,Louise,Linke,3570 Walton Street,Salt Lake City,UT,84116,828-533-5803,Match,TRUE,Non-fixed VOIP,Unknown,FALSE,No match,TRUE,Multi unit,TRUE,TRUE,3
285,Lonnie,Gardner,4105 John Avenue,East Lansing,MI,48823,239-384-2774,No match,TRUE,Non-fixed VOIP,Unknown,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,5
286,Martin,Eyler,3769 Riverside Drive,Augusta,GA,30901,740-947-2935,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
287,Marilee,Williams,2696 Washburn Street,Baton Rouge,LA,70805,773-876-5238,Match,TRUE,Fixed VOIP,FALSE,FALSE,Not Valid Address,FALSE,Not Valid Address,Not Valid Address,Not Valid Address,1
288,Avis,Hayes,1246 Hart Country Lane,Ellijay,GA,30540,601-891-1820,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
289,Shelli,Boehm,3086 Patterson Street,Houston,TX,77015,612-229-7754,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
290,Gregory,Urena,3328 Horner Street,Akron,OH,44307,806-697-2577,Match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
291,Dean,Judd,1896 Clay Street,Indianapolis,IN,46214,434-710-5394,No match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Multi unit,TRUE,TRUE,3
292,Ronald,Hynes,2582 Libby Street,Gardena,CA,90248,740-946-7652,No name found,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,5
293,Stewart,Meyer,4418 University Street,Seattle,WA,98101,623-628-1394,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,6
294,Isabel,Shaw,4393 Beeghley Street,Waco,TX,76701,617-371-5658,No match,TRUE,Fixed VOIP,FALSE,TRUE,No match,TRUE,Multi unit,TRUE,TRUE,1
295,Cheryle,Coffey,777 Turkey Pen Lane,Dothan,AL,36303,818-939-8959,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,1
296,Barbara,Neff,1342 Five Points,Baltimore,MD,21202,201-644-2729,No match,TRUE,Landline,FALSE,FALSE,No match,TRUE,Single unit,TRUE,TRUE,6
297,Scott,Pires,2380 Pennsylvania Avenue,Wayne,NJ,7477,505-751-7678,Match,TRUE,Fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,1
298,Paul,Lee,3174 Crummit Lane,Glocester,RI,2814,212-427-7211,No name found,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,FALSE,5
299,Evelyn,Brock,4115 Radio Park Drive,Augusta,GA,30901,940-898-8118,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
300,Leonard,Brown,3208 Godfrey Road,New York,NY,10022,903-792-1572,Match,TRUE,Non-fixed VOIP,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
301,Glen,Davis,1433 Hillside Street,Mesa,AZ,85225,847-734-0346,Match,TRUE,Landline,FALSE,FALSE,Match,TRUE,Single unit,TRUE,FALSE,5
302,Gerald,Sykes,4254 Delaware Avenue,Sausalito,CA,94965,508-740-7075,No match,TRUE,Landline,FALSE,TRUE,No match,TRUE,Single unit,TRUE,TRUE,6
303,Bobby,Gil,3277 White River Way,Salt Lake City,UT,84104,251-621-4256,Match,TRUE,Landline,FALSE,TRUE,Match,TRUE,Single unit,TRUE,TRUE,3
